prob,err,trno,half,half_str,phase,phase_str,ta,sa,specID,id,contingency
0.115,-0.157727272727273,13,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.11,-0.154705882352941,14,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.11,-0.147142857142857,15,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.2,-0.08125,-5,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.115,-0.157727272727273,-4,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.11,-0.154705882352941,-3,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.11,-0.147142857142857,-2,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.11,-0.14,-1,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.1,-0.640740740740741,1,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.15,-0.6,2,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.81,0.0858620689655173,3,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.515,-0.218333333333333,4,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.51,-0.231935483870968,5,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.77,0.02,6,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.85,0.0924242424242424,7,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.8,0.0352941176470589,8,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.995,0.252142857142857,9,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.69,-0.0600000000000001,10,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.83,0.0732432432432432,11,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,12,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,13,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,14,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,15,2,second,1,acq,53,54,ss34_bl7525,ss34,75/25
0.8,0.0352941176470589,-5,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.995,0.252142857142857,-4,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.69,-0.0600000000000001,-3,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.83,0.0732432432432432,-2,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.87,0.106842105263158,-1,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.865,0.621756756756757,1,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.2,-0.0368421052631579,2,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.24,-0.0164102564102564,3,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.51,0.26,4,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.51,0.241707317073171,5,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.52,0.258095238095238,6,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.49,0.234186046511628,7,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.19,-0.06,8,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.26,-0.00666666666666665,9,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.29,0.0291304347826087,10,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
0.25,-0.00531914893617019,11,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,12,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,13,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,14,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,15,2,second,2,ext,53,54,ss34_bl7525,ss34,75/25
NaN,NaN,-5,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,-4,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,-3,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,-2,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,-1,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.005,-0.995,1,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.07,-0.93,2,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.18,-0.82,3,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.23,-0.77,4,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.29,-0.51,5,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.29,-0.543333333333333,6,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.37,-0.487142857142857,7,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.5,-0.375,8,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.62,-0.268888888888889,9,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.56,-0.34,10,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.595,-0.314090909090909,11,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0783333333333334,12,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0719230769230769,13,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.55,-0.378571428571429,14,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.99,0.99,15,1,first,1,acq,53,54,ss34_bl9010,ss34,90/10
0.56,-0.34,-5,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.595,-0.314090909090909,-4,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.995,0.0783333333333334,-3,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.995,0.0719230769230769,-2,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.55,-0.378571428571429,-1,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.99,0.99,1,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.51,0.51,2,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.14,-0.193333333333333,3,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.49,0.24,4,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.55,0.35,5,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.49,0.323333333333333,6,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.5,0.357142857142857,7,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.54,0.415,8,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.13,0.0188888888888889,9,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.03,-0.07,10,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.07,-0.0209090909090909,11,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,12,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,13,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,14,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,15,1,first,2,ext,53,54,ss34_bl9010,ss34,90/10
0.54,0.415,-5,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.13,0.0188888888888889,-4,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.03,-0.07,-3,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.07,-0.0209090909090909,-2,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.08,-0.00333333333333333,-1,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.005,-0.928333333333333,1,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.53,-0.4075,2,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0538235294117647,3,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0505555555555556,4,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0476315789473685,5,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.045,6,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0426190476190477,7,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0404545454545454,8,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0384782608695652,9,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0366666666666666,10,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.035,11,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0334615384615384,12,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0320370370370371,13,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0307142857142857,14,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0294827586206896,15,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.995,0.0575,-5,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.68,-0.229090909090909,-4,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.21,-0.672352941176471,-3,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.005,-0.880714285714286,-2,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.51,-0.351111111111111,-1,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.24,0.0861538461538461,1,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.61,0.467142857142857,2,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.42,0.286666666666667,3,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.49,0.365,4,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.38,0.262352941176471,5,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.13,0.0188888888888889,6,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.53,0.424736842105263,7,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.17,0.07,8,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.17,0.0271428571428572,9,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.5,0.363636363636364,10,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.28,0.149565217391304,11,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.29,0.165,12,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.13,0.01,13,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.12,0.0046153846153846,14,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.11,-0.0011111111111111,15,2,second,2,ext,53,54,ss34_bl9010,ss34,90/10
0.14,0.036551724137931,-5,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.05,-0.05,-4,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.075,-0.0217741935483871,-3,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.13,0.005,-2,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.66,0.538787878787879,-1,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.15,-0.714864864864865,1,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.26,-0.608421052631579,2,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.86,-0.0117948717948718,3,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.93,0.055,4,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.89,0.0363414634146342,5,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.17,-0.687142857142857,6,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.5,-0.36046511627907,7,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.9,0.0363636363636364,8,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.87,0.0033333333333333,9,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.81,-0.0595652173913043,10,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
0.91,0.0376595744680851,11,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,12,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,13,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,14,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,15,2,second,1,acq,53,54,ss34_bl9010,ss34,90/10
NaN,NaN,-5,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,-4,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,-3,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,-2,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,-1,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.28,-0.72,1,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.33,-0.67,2,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.46,-0.54,3,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.63,-0.37,4,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.83,-0.17,5,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.8,-0.2,6,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.99,0.132857142857143,7,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.74,-0.135,8,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.8,0.0222222222222223,9,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.74,0.04,10,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.67,-0.0572727272727273,11,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.75,0,12,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.78,0.0107692307692308,13,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.63,-0.0842857142857143,14,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.39,-0.343333333333333,15,1,first,1,acq,39,36,ss35_bl6040,ss35,60/40
0.43,-0.217058823529412,-5,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.47,-0.196666666666667,-4,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.51,-0.174210526315789,-3,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.23,-0.47,-2,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.27,-0.444285714285714,-1,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.17,-0.83,1,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.53,0.03,2,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.65,0.316666666666667,3,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.72,0.47,4,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.25,0.05,5,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.59,0.256666666666667,6,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.66,0.374285714285714,7,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.55,0.3,8,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.55,0.327777777777778,9,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.41,0.11,10,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.37,0.00636363636363635,11,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.47,0.136666666666667,12,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.54,0.232307692307692,13,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.55,0.264285714285714,14,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.75,0.416666666666667,15,1,first,2,ext,39,36,ss35_bl6040,ss35,60/40
0.61,0.257058823529412,-5,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.55,0.216666666666667,-4,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.49,0.174210526315789,-3,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.43,0.08,-2,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.51,0.129047619047619,-1,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.53,-0.197272727272727,1,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.54,-0.155652173913043,2,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.6,-0.108333333333333,3,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.6,-0.0800000000000001,4,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.61,-0.0823076923076923,5,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.71,0.00629629629629624,6,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.73,0.0514285714285714,7,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.61,-0.0796551724137932,8,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.58,-0.12,9,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.44,-0.269677419354839,10,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.78,0.0925,11,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.57,-0.126969696969697,12,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.58,-0.125882352941177,13,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.65,-0.0642857142857143,14,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.65,-0.0722222222222222,15,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.65,-0.0679487179487179,-5,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.69,-0.01,-4,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.74,0.0326829268292683,-3,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.72,0.00571428571428567,-2,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.72,0.0223255813953488,-1,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.69,0.326363636363636,1,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.72,0.372173913043478,2,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.56,0.226666666666667,3,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.56,0.2,4,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.57,0.223846153846154,5,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.52,0.186666666666667,6,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.5,0.178571428571429,7,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.51,0.199655172413793,8,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,9,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,10,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,11,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,12,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,13,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,14,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,15,2,second,2,ext,39,36,ss35_bl6040,ss35,60/40
0.57,0.223846153846154,-5,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.52,0.186666666666667,-4,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.5,0.178571428571429,-3,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.51,0.199655172413793,-2,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.5,0.166666666666667,-1,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.48,-0.224545454545455,1,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.49,-0.198888888888889,2,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.51,-0.185652173913043,3,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.56,-0.120851063829787,4,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.55,-0.116666666666667,5,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.395,-0.258061224489796,6,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.31,-0.33,7,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.29,-0.337450980392157,8,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.22,-0.414615384615385,9,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.28,-0.342641509433962,10,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.3,-0.32962962962963,11,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
0.37,-0.248181818181818,12,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,13,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,14,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,15,2,second,1,acq,39,36,ss35_bl6040,ss35,60/40
NaN,NaN,-5,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,-4,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,-3,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,-2,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,-1,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.24,-0.76,1,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.26,-0.24,2,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.61,-0.0566666666666666,3,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.8,0.05,4,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.86,0.26,5,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.85,0.35,6,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.87,0.298571428571429,7,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.83,0.205,8,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.63,-0.0366666666666666,9,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.85,0.15,10,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.87,0.142727272727273,11,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.87,0.12,12,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.84,0.0707692307692307,13,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.995,0.209285714285714,14,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.9,0.9,15,1,first,1,acq,39,36,ss35_bl7525,ss35,75/25
0.85,0.15,-5,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.87,0.142727272727273,-4,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.87,0.12,-3,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.84,0.0707692307692307,-2,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.995,0.209285714285714,-1,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.9,0.9,1,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.805,0.805,2,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.7,0.7,3,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.78,0.78,4,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.78,0.78,5,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.7,0.533333333333333,6,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.87,0.727142857142857,7,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.63,0.505,8,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.58,0.468888888888889,9,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.44,0.34,10,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.08,-0.0109090909090909,11,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.13,0.0466666666666667,12,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.01,-0.0669230769230769,13,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.005,-0.0664285714285714,14,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.03,-0.103333333333333,15,1,first,2,ext,39,36,ss35_bl7525,ss35,75/25
0.005,-0.0664285714285714,-5,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.03,-0.103333333333333,-4,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.21,0.085,-3,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.16,-0.0164705882352941,-2,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.22,-0.00222222222222221,-1,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.4,-0.4,1,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.45,-0.3625,2,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.63,-0.134705882352941,3,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.64,-0.137777777777778,4,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.72,-0.0694736842105264,5,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.72,-0.0800000000000001,6,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.8,0.0380952380952382,7,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.74,-0.0327272727272727,8,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.75,-0.0326086956521739,9,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.72,-0.0716666666666667,10,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.74,-0.02,11,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.55,-0.219230769230769,12,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,13,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,14,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,15,2,second,1,acq,39,36,ss35_bl7525,ss35,75/25
0.75,-0.0326086956521739,-5,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.72,-0.0716666666666667,-4,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.74,-0.02,-3,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.55,-0.219230769230769,-2,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.68,-0.0607407407407407,-1,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.62,0.409473684210526,1,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.4,0.2,2,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.05,-0.14047619047619,3,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.11,-0.0718181818181818,4,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.115,-0.102391304347826,5,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.19,-0.0183333333333333,6,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.17,-0.03,7,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.22,0.0276923076923077,8,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.22,0.0348148148148148,9,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.21,0.0314285714285714,10,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.18,-0.0268965517241379,11,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
0.77,0.57,12,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,13,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
NaN,NaN,14,2,second,2,ext,39,36,ss35_bl7525,ss35,75/25
